ts,angle_0,angle_1
5.118,-180.5875826945934,-185.70456745590917
5.12,-180.5875826945934,-185.70456745590917
5.122,-180.5875826945934,-185.85565678090296
5.124,-180.29482123207865,-185.97787051421528
5.126,-180.29482123207865,-186.0930979206099
5.128,-180.29482123207865,-186.4889366536442
5.13,-180.29482123207865,-186.50486118081713
5.132,-180.29482123207865,-186.6332881879331
5.134,-180.29482123207865,-186.6332881879331
5.136,-180.29482123207865,-186.90818718813767
5.138,-180.29482123207865,-186.9955676919696
5.14,-180.29482123207865,-186.99851221683429
5.142,-180.29482123207865,-187.28067200525263
5.144,-180.29482123207865,-187.4078888598148
5.146,-180.29482123207865,-187.68390247875564
5.148,-180.29482123207865,-187.6769980499845
5.15,-180.29482123207865,-187.78910456584367
5.152,-180.29482123207865,-187.8895155549207
5.154,-180.29482123207865,-187.9633075362334
5.156,-180.29482123207865,-188.08870432021467
5.158,-180.29482123207865,-188.32596629695368
5.16,-180.29482123207865,-188.32596629695368
5.162,-180.29482123207865,-188.81742572829216
5.164,-180.29482123207865,-188.81742572829216
5.166,-180.29482123207865,-189.3437118695544
5.168,-180.29482123207865,-189.3437118695544
5.17,-180.29482123207865,-189.6283952813716
5.172,-180.29482123207865,-189.4685507875198
5.174,-180.29482123207865,-189.87181335045057
5.176,-179.60823742154935,-190.0753041132644
5.178,-179.60823742154935,-190.335405574772
5.18,-179.60823742154935,-190.633507878142
5.182,-179.60823742154935,-190.79135985104352
5.184,-179.60823742154935,-191.0640311630732
5.186,-179.60823742154935,-191.2233362369914
5.188,-179.60823742154935,-191.2887142864244
5.19,-179.60823742154935,-191.726516292258
5.192,-180.0,-192.00541740025545
5.194,-180.0,-192.353733292858
5.196,-180.0,-192.48996933112608
5.198,-180.0,-192.63382742092435
5.2,-179.70718251488137,-193.04651992117957
5.202,-179.70718251488137,-193.25200428804388
5.204,-179.70718251488137,-193.37064722520407
5.206,-179.70718251488137,-193.87074240322997
5.208,-179.70718251488137,-194.0312407772078
5.21,-179.70718251488137,-194.43189509044052
5.212,-179.70718251488137,-194.67852322378127
5.214,-179.70718251488137,-194.9854798237511
5.216,-179.70718251488137,-195.40612209023683
5.218,-179.4143650297627,-195.6007795045156
5.22,-179.4143650297627,-195.74407928189572
5.222,-179.4143650297627,-196.0475656434584
5.224,-179.4143650297627,-196.70046108196024
5.226,-179.41235613178225,-197.22250345225967
5.228,-179.41235613178225,-197.5520199217175
5.23,-179.11954379768412,-197.8151752233661
5.232,-179.11954379768412,-197.96897713420665
5.234,-179.11954379768412,-198.53909907262036
5.236,-179.11954379768412,-198.8236055334096
5.238,-179.11954379768412,-199.42303619622416
5.24,-179.11954379768412,-199.65661290309072
5.242,-178.82678233516927,-200.1235749349001
5.244,-178.82678233516927,-200.82288985242283
5.246,-178.82678233516927,-201.13310688595408
5.248,-178.82477470467663,-201.6165917885006
5.25,-178.53202868872356,-202.07539191146395
5.252,-178.53202868872356,-202.601817161159
5.254,-178.53202868872356,-202.92774934288715
5.256,-178.53202868872356,-203.6235265374336
5.258,-178.2393843522867,-204.26142203183096
5.26,-178.2393843522867,-204.78897106272763
5.262,-178.2393843522867,-205.31116387080428
5.264,-178.23737925410555,-205.77754153371853
5.266,-177.94476064029263,-206.10655420981212
5.268,-177.94476064029263,-206.95120415618183
5.27,-177.94476064029263,-207.44570451831143
5.272,-177.65229438682715,-208.12184382087932
5.274,-177.65229438682715,-209.04997445856583
5.276,-177.65029308046408,-209.62250114947992
5.278,-177.35786279328815,-210.03091465988084
5.28,-177.35786279328815,-210.78133592930567
5.282,-177.35786279328815,-211.4713670422829
5.284,-177.06563535713443,-212.06197846941953
5.286,-177.06563535713443,-212.60583736148345
5.288,-177.06363909414972,-213.29523094127924
5.29,-176.7714578227387,-214.3718105384285
5.292,-176.7714578227387,-214.7739642978015
5.294,-176.7714578227387,-215.85144544229655
5.296,-176.47952964040584,-216.42163415399824
5.298,-176.47753966181935,-217.2399963128341
5.3,-176.1856677847958,-217.8371574469752
5.302,-176.1856677847958,-218.6589035853333
5.304,-176.1856677847958,-219.57232122371735
5.306,-175.87357337883148,-220.4048208551069
5.308,-175.8921164543525,-221.32795706368648
5.31,-175.57959081236964,-222.1410124491492
5.312,-175.60061396566232,-222.87386100484207
5.314,-175.28597063399894,-223.7876532030801
5.316,-175.28597063399894,-224.62422963671793
5.3180000000000005,-174.9924279961764,-225.63839294994244
5.32,-174.9924279961764,-226.7917400346568
5.322,-174.9924279961764,-227.57615054537368
5.324,-174.69929820579108,-228.6729166734989
5.3260000000000005,-174.69929820579108,-229.6341207620616
5.328,-174.40625599835565,-230.60159964476807
5.33,-174.40625599835565,-231.6177002161625
5.332,-174.40625599835565,-232.778121157409
5.3340000000000005,-174.11367658199262,-233.7463453975714
5.336,-174.11367658199262,-234.56290636234823
5.338,-173.82119468185311,-235.74790452020144
5.34,-173.82119468185311,-236.82175574364007
5.3420000000000005,-173.52922494143812,-237.79625859652768
5.344,-173.52683565472094,-239.05114802464968
5.346,-173.23691372809657,-240.19077337870067
5.348,-173.23736252970815,-241.29217799986176
5.3500000000000005,-173.23691372809657,-242.66130049242403
5.352,-172.94753932632665,-243.7157096686145
5.354,-172.94364665310695,-244.9087030140604
5.356,-172.65438926035708,-246.0694784409721
5.3580000000000005,-172.65438926035708,-247.33713775136155
5.36,-172.65438926035708,-248.5915178325012
5.362,-172.32752141655672,-249.98989462041587
5.364,-172.32752141655672,-250.97994527750808
5.3660000000000005,-172.3255709217677,-252.31608102267984
5.368,-172.03463764832475,-253.85286315480488
5.37,-172.03463764832475,-254.99669010200384
5.372,-172.03463764832475,-256.359392395017
5.3740000000000006,-171.74436262732684,-258.06121563413785
5.376,-171.74436262732684,-259.46113401559086
5.378,-171.74436262732684,-260.75946668246286
5.38,-171.74242830895238,-262.4507465554656
5.382,-171.74242830895238,-263.84094017810025
5.384,-171.45229128737722,-265.2713939897215
5.386,-171.45229128737722,-266.66873690906925
5.388,-171.45229128737722,-268.34595752554367
5.39,-171.45229128737722,-269.924903728871
5.392,-171.45229128737722,-271.71931638140563
5.394,-171.45229128737722,-272.995754167453
5.396,-171.45229128737722,-274.7530137920017
5.398,-171.45229128737722,-276.3297770479049
5.4,-171.45229128737722,-278.12997052981206
5.402,-171.45229128737722,-279.48821078669846
5.404,-171.45229128737722,-281.34475769806284
5.406,-171.45229128737722,-283.1633371589199
5.408,-171.45229128737722,-285.0407362391847
5.41,-171.45229128737722,-286.5723468618192
5.412,-171.74242830895238,-288.4367349784491
5.414,-171.74436262732684,-290.2646129019836
5.416,-171.74436262732684,-292.2596768920416
5.418,-172.03463764832475,-293.9980692173672
5.42,-172.03463764832475,-296.15811558387725
5.422,-172.03463764832475,-298.2541173489804
5.424,-172.32752141655672,-300.2652171648623
5.426,-172.61858316991837,-302.1271834449551
5.428,-172.65438926035708,-303.8234503044277
5.43,-172.94364665310695,-306.5244161553747
5.432,-172.94753932632665,-308.3556363889672
5.434,-173.23736252970815,-310.41630379159085
5.436,-173.52683565472094,-312.5230724985755
5.438,-173.82078487602882,-314.8888358810578
5.44,-174.11367658199262,-316.8748913280878
5.442,-174.40625599835565,-319.28633409790086
5.444,-174.69929820579108,-321.70771585690807
5.446,-174.9924279961764,-323.77489484917345
5.448,-175.28597063399894,-326.20314584054574
5.45,-175.57959081236964,-328.646533641022
5.452,-175.87357337883148,-330.9698611992481
5.454,-176.1856677847958,-333.6978618521932
5.456,-176.7714578227387,-336.03808418418186
5.458,-177.06563535713443,-338.75045846141086
5.46,-177.65029308046408,-341.03506083307605
5.462,-177.94476064029263,-343.7496196045695
5.464,-178.2393843522867,-346.49420539751065
5.466,-178.82477470467663,-349.0588497566825
5.468,-179.11954379768412,-351.4772288429873
5.47,-179.70718251488137,-354.11614855152567
5.472,-179.60823742154935,-357.042971109651
5.474,-180.5875826945934,-359.4564204552144
5.476,-180.88233634103915,-362.0086599476813
5.478,-181.46960438947008,-364.6375679398084
5.48,-182.05650223647447,-367.38860561768627
5.482,-182.35072593561293,-369.7262886232159
5.484,-182.93483538935683,-372.6652401499886
5.486,-183.22869724496687,-375.2185113212568
5.488,-183.54079165093123,-377.7593124247032
5.49,-184.12839439576376,-380.46030709917767
5.492,-184.42193703358632,-382.7450515010895
5.494,-184.71506682397165,-385.381069328004
5.496,-185.30068844777009,-388.1858420026145
5.498,-185.5931703479096,-390.5008121588461
5.5,-185.88514008832456,-392.93291138451326
5.502,-186.17700250005447,-395.2675868524107
5.504,-186.504109298246,-397.5652345331932
5.506,-186.79578185984437,-399.8208383093044
5.508,-187.08879410799497,-402.2400212189538
5.51,-187.37972738143796,-404.4773277943249
5.512,-187.67193672081035,-406.65070293590713
5.514,-187.96207374238548,-409.1184326268112
5.516,-188.25342292658368,-411.1140624213792
5.518,-188.54270769714256,-413.29999589015057
5.52,-188.58784166540156,-415.57340239599256
5.522,-188.878752644452,-417.4150640574292
5.524,-188.878752644452,-419.38080178444613
5.526,-189.16950472290696,-421.5951642528215
5.528,-189.16950472290696,-423.68033482307567
5.53,-189.45943944328437,-425.5692406565753
5.532,-189.45943944328437,-427.41204798700454
5.534,-189.74920615041083,-429.2846897703863
5.536,-189.74920615041083,-430.9960752130213
5.538,-189.74920615041083,-433.1778928486897
5.54,-190.0381104335561,-434.79267524866566
5.542,-190.0381104335561,-436.8171081643034
5.544,-190.0381104335561,-438.48203280090297
5.546,-190.0381104335561,-440.1717919616129
5.548,-190.0381104335561,-441.7474006999412
5.55,-190.0381104335561,-443.74655010699945
5.552,-190.0381104335561,-445.2032976094744
5.554,-190.0381104335561,-446.75720668002975
5.556,-190.0381104335561,-448.546962463814
5.558,-190.0381104335561,-450.19823736423456
5.56,-190.0381104335561,-451.6295744159759
5.562,-190.0381104335561,-453.2907852625453
5.564,-190.0381104335561,-454.4713609478172
5.566,-190.0381104335561,-456.4289252682349
5.5680000000000005,-190.0381104335561,-457.7568365471135
5.57,-190.0381104335561,-459.0741502937003
5.572,-189.74920615041083,-460.48962907204816
5.574,-189.74920615041083,-462.1226190088736
5.5760000000000005,-189.74920615041083,-463.6898803194823
5.578,-189.74920615041083,-464.6989082830571
5.58,-189.74920615041083,-466.0474593248684
5.582,-189.45943944328437,-467.46472299703936
5.5840000000000005,-189.45943944328437,-468.4505690615835
5.586,-189.45943944328437,-470.0276822223424
5.588,-189.16950472290696,-471.2006252404786
5.59,-189.16950472290696,-472.5752509773992
5.5920000000000005,-189.16950472290696,-473.81809215972174
5.594,-189.16950472290696,-474.8914200415445
5.596,-188.878752644452,-476.23773190561394
5.598,-188.878752644452,-477.0786428166029
5.6000000000000005,-188.878752644452,-478.4974594056409
5.602,-188.58784166540156,-479.78619929284395
5.604,-188.54270769714256,-480.6378208286555
5.606,-188.54270769714256,-481.72614745184154
5.6080000000000005,-188.25342292658368,-482.7977952672021
5.61,-188.25342292658368,-484.1096716862696
5.612,-188.25150586419855,-485.09262119573344
5.614,-187.96207374238548,-485.98844529187215
5.6160000000000005,-187.96207374238548,-487.07475293316816
5.618,-187.96207374238548,-488.3052210992181
5.62,-187.67193672081035,-489.39256360550206
5.622,-187.67000240243584,-489.91693104721423
5.6240000000000006,-187.67000240243584,-491.05089996790554
5.626,-187.37972738143796,-492.0605111014041
5.628,-187.37972738143796,-493.0102484738456
5.63,-187.37972738143796,-493.7928704086482
5.632,-187.08879410799497,-494.77183487463935
5.634,-187.086843613206,-495.72011296661054
5.636,-187.086843613206,-496.70604774064424
5.638,-187.086843613206,-497.3103586932124
5.64,-186.79578185984437,-498.1833854225266
5.642,-186.79578185984437,-499.11166236340256
5.644,-186.79578185984437,-499.8554806031487
5.646,-186.504109298246,-500.54946557247314
5.648,-186.50214373910043,-501.64231721361847
5.65,-186.466825703436,-502.20750824964665
5.652,-186.466825703436,-502.9497176300088
5.654,-186.46830401589852,-503.53650227660125
5.656,-186.21035237449868,-504.1818566808769
5.658,-186.17700250005447,-505.273679475428
5.66,-186.17700250005447,-505.67239147472793
5.662,-186.17700250005447,-506.30792088440336
5.664,-186.1774513016661,-506.914826718863
5.666,-186.17700250005447,-507.5846148324252
5.668,-185.88514008832456,-508.2680254654962
5.67,-185.88514008832456,-508.6998526977106
5.672,-185.88514008832456,-509.3018116170827
5.674,-185.88514008832456,-510.0509554143384
5.676,-185.88514008832456,-510.50493153995967
5.678,-185.88514008832456,-511.14495518634897
5.68,-185.8836094090433,-511.55973295112966
5.682,-185.88514008832456,-512.1093004652477
5.684,-185.88514008832456,-512.7158454803193
5.686,-185.88514008832456,-513.3191341492989
5.688,-185.88514008832456,-513.5457078667989
5.69,-185.88514008832456,-514.037223612206
5.692,-185.88514008832456,-514.4270965427081
5.694,-185.88514008832456,-515.0001233730219
5.696,-185.88514008832456,-515.2949346460567
5.698,-185.88514008832456,-515.6548478628033
5.7,-185.88514008832456,-516.0038886597057
5.702,-185.88514008832456,-516.426842033564
5.704,-185.88514008832456,-516.9244468367937
5.706,-185.88514008832456,-517.0327586580556
5.708,-185.88514008832456,-517.4460827470457
5.71,-185.88514008832456,-517.8625442940589
5.712,-185.88514008832456,-518.0141051328983
5.714,-186.17700250005447,-518.3799450872747
5.716,-186.17700250005447,-518.6461331814405
5.718,-186.1774513016661,-519.0265600676216
5.72,-186.17700250005447,-519.0768440452881
5.722,-186.17700250005447,-519.2646091499964
5.724,-186.466825703436,-519.3904093055247
5.726,-186.466825703436,-519.8068086254548
5.728,-186.46830401589852,-520.0907426959835
5.73,-186.50214373910043,-520.1102986344881
5.732,-186.504109298246,-520.3794210019605
5.734,-186.79578185984437,-520.6919930568175
5.736,-186.79578185984437,-520.8062038749932
5.738,-186.79578185984437,-520.7911480756353
5.74,-187.086843613206,-521.0779240809094
5.742,-187.086843613206,-521.1896705509387
5.744,-187.08879410799497,-521.0779240809094
5.746,-187.37972738143796,-521.1896705509387
5.748,-187.37972738143796,-521.1941722456729
5.75,-187.37972738143796,-521.4613679416217
5.752,-187.67000240243584,-521.1941722456729
5.754,-187.67000240243584,-521.3441235510146
5.756,-187.96207374238548,-521.2479066602538
5.758,-187.96207374238548,-521.4900775164184
5.76,-188.25150586419855,-521.3513568915916
5.762,-188.25342292658368,-521.4900775164184
5.764,-188.25342292658368,-521.3874921962577
5.766,-188.54270769714256,-521.4900775164184
5.768,-188.54270769714256,-521.3874921962577
5.77,-188.878752644452,-521.3925329898767
5.772,-189.16950472290696,-521.2439679153481
5.774,-189.16950472290696,-521.0779240809094
5.776,-189.45943944328437,-520.975905204483
5.778,-189.45943944328437,-521.0350599070325
5.78,-189.74920615041083,-520.6616933471697
5.782,-190.03694133093376,-520.6102275235555
5.784,-190.0381104335561,-520.3349857081893
5.786,-190.32683779103647,-520.2322738899556
5.788,-190.38134777967724,-520.0907426959835
5.79,-190.66963597176124,-520.1103423421251
5.792,-190.95960808707864,-519.8735048327244
5.794,-191.24675556576477,-519.6536955565844
5.796,-191.24675556576477,-519.2243045663281
5.798,-191.535555379737,-518.9089564894158
5.8,-191.82151155501873,-518.6656997472681
5.802,-192.17211535694636,-518.5428589159892
5.804,-192.17211535694636,-518.1752698074478
5.806,-192.4590855733132,-517.8439229448878
5.808,-192.7458390979043,-517.6929160761861
5.81,-193.03059678086433,-517.0767905691878
5.812,-193.3864569705677,-516.7900465762937
5.814,-193.6711840979225,-516.537896038187
5.816,-193.9574548784527,-516.1183531186228
5.8180000000000005,-194.24076181328607,-516.0262154697682
5.82,-194.31540247187272,-515.5555075538937
5.822,-194.60065547372292,-515.0645660784464
5.824,-194.88465504206087,-514.3178242772336
5.8260000000000005,-195.16943213262883,-514.0964738776015
5.828,-195.5319641580448,-513.575825729038
5.83,-195.8145849946672,-513.0236355616249
5.832,-196.09756808544248,-512.7433624864809
5.8340000000000005,-196.37858851270437,-512.1093004652477
5.836,-196.74466756699448,-511.82772648842024
5.838,-197.30614458304257,-511.19868230157806
5.84,-197.67661860561384,-510.50493153995967
5.8420000000000005,-197.9552975073932,-510.0707577095266
5.844,-198.235295451647,-509.83515566233086
5.846,-198.60763094754316,-508.6998526977106
5.848,-198.88619054069207,-508.2283672126845
5.8500000000000005,-199.1660098286509,-507.759004611466
5.852,-199.81511435687807,-507.0919555910048
5.854,-200.09180554077,-506.4572301153435
5.856,-200.46961222511996,-505.77242429084976
5.8580000000000005,-200.746039955802,-505.0226489058238
5.86,-201.39969901211813,-504.59486720938384
5.862,-201.671415783728,-503.85569306765456
5.864,-202.05529086279077,-503.21887280058655
5.8660000000000005,-202.59773417112967,-502.29956333452816
5.868,-202.9822991714668,-501.81085811812966
5.87,-203.25291581517905,-500.94869490029487
5.872,-203.63942538402944,-500.2025350391876
5.8740000000000006,-204.2966406734364,-499.2826330676699
5.876,-204.56476214895648,-498.7233158765276
5.878,-204.9549321165597,-497.803276902965
5.88,-205.6143143891705,-497.1385346330957
5.882000000000001,-205.8784005729704,-496.04161600392393
5.884,-206.53505652519584,-495.4061617965935
5.886,-206.93019005770248,-494.51281053537343
5.888,-207.19245227580083,-493.6778682244957
5.89,-207.84878374714313,-492.85860441048766
5.892,-208.246619804563,-492.1439476305353
5.894,-208.90423967015624,-490.87226316931753
5.896,-209.3062424015937,-490.3561942057876
5.898,-209.813544298951,-489.51730127050337
5.9,-210.21698054950923,-488.4790499863674
5.902,-210.62090254883677,-487.41923603320646
5.904,-211.27615364419967,-486.7179826292672
5.906,-211.68089844935213,-485.92502436754046
5.908,-212.33588094637983,-484.7029939159121
5.91,-212.74386539927568,-483.66908813909816
5.912,-213.39725004086117,-482.7376872325258
5.914,-213.80629013508735,-481.71105900064794
5.916,-214.45768998237173,-480.95017710530095
5.918,-214.86862056537268,-479.9252956975076
5.92,-215.51834643752255,-478.54886006620507
5.922,-215.929060907818,-477.81641687368256
5.924,-216.57659799072056,-476.937632248497
5.926,-216.98933483894447,-475.77365066590977
5.928,-217.81524997981353,-474.51056101959193
5.93,-218.228324830692,-473.7004057960592
5.932,-218.8721898153758,-472.6436617308479
5.934,-219.286587231119,-471.1417234980245
5.936,-219.92679325203193,-470.51255891994134
5.938,-220.5322656366396,-469.159265160676
5.94,-221.16926375361655,-468.42010499490976
5.942,-221.5855526550124,-467.1571164727607
5.944,-222.41707514209855,-466.0699326841618
5.946,-222.8322134864487,-464.7278051134285
5.948,-223.66505125323152,-463.45965327565926
5.95,-224.08266734762384,-462.6149381219794
5.952,-224.9160349523158,-461.4263215040333
5.954,-225.33169768213887,-460.1763857510893
5.956,-226.1648015640685,-459.02105864276194
5.958,-226.582151543314,-458.13228912132297
5.96,-227.4141970945008,-456.7334344630975
5.962,-227.82881237475036,-455.55893964791454
5.964,-228.65902118444535,-454.52625139461327
5.966,-229.29772570048743,-453.5803506810659
5.968,-229.90210415475056,-452.1104397786294
5.97,-230.54217521438687,-450.89666505427454
5.972,-231.3687154914953,-449.7844884884822
5.974,-232.01342996414184,-448.58793315016806
5.976,-232.83640077537484,-447.398388973362
5.978,-233.48469571072417,-446.02774144597106
5.98,-233.9632343815644,-444.9467532906483
5.982,-234.95667504739103,-443.52211026485753
5.984,-235.60882547801833,-442.3505227501508
5.986,-236.42501681819044,-441.3302061146609
5.988,-237.07848408338288,-439.8399139877224
5.99,-237.73257978520908,-438.80544396870744
5.992,-238.793462480926,-438.1428399423037
5.994,-239.45074535135203,-436.16342915307814
5.996,-240.10812262816904,-434.93086592518006
5.998,-241.1666494771943,-434.04547167292907
6.0,-241.82563591547847,-433.1961493678821
6.002,-242.7456741319816,-431.8215255369652
6.004,-243.53596445679233,-430.5509447793551
6.006,-244.45943291320296,-429.0615224577312
6.008,-245.38490931511515,-428.09668685686165
6.01,-246.31500280549287,-426.9877591540896
6.012,-247.087674197482,-426.0138188998208
6.014,-248.01466601764457,-425.0343131525864
6.016,-248.9447528046428,-423.3991479498232
6.018,-249.87473054427505,-422.4616809882857
6.02,-250.8067340822196,-421.25394885599786
6.022,-251.73774642414887,-419.9161277537344
6.024,-252.9514335856824,-419.0395028225147
6.026,-253.88412234182067,-417.496583865218
6.028,-254.81370955603973,-416.2017083503413
6.03,-256.02790805919494,-415.60443002879873
6.032,-256.9552794564495,-414.1130949286805
6.034,-258.167609463998,-413.3049493444156
6.036,-259.3241090489908,-411.8878514087865
6.038,-260.24486030685574,-410.8989293167564
6.04,-261.45229128737725,-409.4425073568328
6.042,-262.61858316991834,-408.22159517121594
6.044,-263.82119468185306,-407.00813736193214
6.046,-264.9924279961764,-406.02456457082576
6.048,-266.16762334633137,-404.8648275169758
6.05,-267.333544351281,-403.5849040738468
6.052,-268.52590995980927,-401.9712059009397
6.054,-269.70718251488137,-400.701768149558
6.056,-270.8884550699534,-399.4062354514846
6.058,-272.3614534333301,-398.0957475779588
6.06,-273.5616745638794,-396.6143027201945
6.062,-274.7419713541348,-395.1783911556441
6.064,-276.2438161636784,-393.82633955350065
6.066,-277.4196162075842,-392.1008885087896
6.0680000000000005,-278.878752644452,-390.5635117459647
6.07,-280.03811043355614,-388.9931802650029
6.072,-281.53555537973693,-387.50658481106166
6.074,-283.1005836216125,-385.67827133378336
6.0760000000000005,-284.600655473723,-383.8718078490037
6.078,-285.8963887719083,-381.81395204081394
6.08,-287.396474720197,-380.230534831864
6.082,-288.9835980641934,-378.2019099492842
6.0840000000000005,-290.5740432365161,-375.7824881251205
6.086,-292.16812599089945,-373.7901984611467
6.088,-293.48670480610326,-371.5002238450234
6.09,-295.3485838069408,-369.39810328331623
6.0920000000000005,-297.0657040960083,-367.04957259382866
6.094,-298.6489098790623,-364.55850417294255
6.096,-300.3667676176828,-361.84365180375806
6.098,-302.08613238902666,-359.3441317699371
6.1000000000000005,-303.9713560980189,-356.6568244539343
6.102,-305.8653679546897,-353.6486102757922
6.104,-307.995364406998,-350.5561702362287
6.106,-309.89260272315454,-347.2125609285509
6.1080000000000005,-311.9813805633206,-344.13181297214516
6.11,-314.28693778080213,-340.4568798125408
6.112,-316.3796361975375,-336.67859472370986
6.114,-318.6888862960821,-332.97258726113085
6.1160000000000005,-321.0013530481811,-329.06549061863774
6.118,-323.31079000252214,-325.0748798682375
6.12,-325.85270884271654,-321.30879386875887
6.122,-327.98312553687293,-317.4538562975253
6.1240000000000006,-330.36605605786593,-313.575172031107
6.126,-332.48300139887084,-309.8878434260108
6.128,-334.9943920925152,-306.19702687697526
6.13,-337.2462390388633,-302.6994930728004
6.132000000000001,-338.9447528046428,-299.37195755123287
6.134,-341.1790695781157,-296.22013753645314
6.136,-343.3167969443202,-293.03921844128166
6.138,-345.45691015131,-290.6507269974094
6.140000000000001,-347.24224967281634,-287.7243898605749
6.142,-349.37742369882886,-285.1945799342251
6.144,-351.45229128737725,-282.67732483459
6.146,-353.23691372809657,-280.2314776509545
6.148,-354.9924279961764,-278.4352335026821
6.15,-357.0636390941498,-276.317313759317
6.152,-358.8247747046767,-274.5966725684484
6.154,-360.58758269459344,-273.00601369418166
6.156,-362.6579616238877,-270.95657730401166
6.158,-364.42193703358635,-269.31040073440465
6.16,-366.17745130166617,-268.1560690209949
6.162,-367.96207374238554,-266.45297979938726
6.164,-369.7498962157276,-265.5507145368793
6.166,-371.53555537973693,-264.09979752500567
6.168,-373.3864569705677,-263.2071652341369
6.17,-375.1684002553232,-262.2622862703283
6.172,-377.0261209463961,-261.54446505365024
6.174,-378.886190540692,-260.6362272095252
6.176,-380.46961222511993,-260.00814907301356
6.178,-382.32670266867626,-259.56526880594294
6.18,-384.1752017274716,-258.88254008468454
6.182,-385.8784005729704,-258.96403803175184
6.184,-387.8487837471431,-258.2837674766303
6.186,-389.8135442989509,-258.46903900479657
6.188,-391.525588068521,-258.2837674766303
6.19,-393.23516927174063,-258.3846638889598
6.192,-395.10794932747285,-258.76632231450446
6.194,-397.2218851611962,-258.80106435357686
6.196,-399.0978890729113,-259.15038111198675
6.198,-400.7553438453174,-259.6796525525583
6.2,-402.6320836685976,-260.12082782065426
6.202,-404.4988315107898,-260.6588068648102
6.204,-406.36746488386416,-261.4106180780549
6.206,-408.4387092237845,-262.0630895606823
6.208,-410.08891521303775,-262.9366411767343
6.21,-411.9623188609684,-263.92313173112075
6.212,-413.89601859224007,-265.2152780365623
6.214,-415.7734223484829,-265.79654712595834
6.216,-417.63799938333386,-266.8274674731324
6.218,-419.3459480000096,-267.98403487676
6.22,-421.3076141784052,-269.4019926993324
6.222,-423.2738464631388,-270.4418820698216
6.224,-424.971368127048,-271.8681049487649
6.226,-426.81663085863306,-273.087127487563
6.228,-428.7743151213041,-274.7775178676185
6.23,-430.6240204465532,-276.3431732936043
6.232,-432.1970926181043,-277.76609346141777
6.234,-433.9635091926198,-279.6361542423559
6.236,-435.81316815024394,-281.00262701346
6.238,-437.592853474744,-282.88177265046124
6.24,-439.42939231168697,-284.4590895732269
6.242,-441.206766457793,-286.2972591120283
6.244,-442.98126203454655,-288.0933521750367
6.246,-444.72574484464894,-289.9349600941351
6.248,-446.4795296404058,-291.4666450945985
6.25,-448.24778131716926,-293.64354705664795
6.252,-449.70718251488137,-295.38106932800395
6.254,-451.1665837125934,-297.7298446913145
6.256,-452.9175885575589,-299.538846893943
6.258,-454.6886201851137,-301.44512277167263
6.26,-456.17700250005447,-303.6897317888639
6.262,-457.9161479788452,-305.8466929262696
6.264,-459.4091000062117,-308.05952351677973
6.266,-460.90229394118126,-310.1385036899855
6.268,-462.39380347728166,-312.45222330747094
6.27,-463.88619180182707,-314.36295795911417
6.272,-465.45085583714285,-316.59171069029406
6.274,-466.9392862174725,-318.77935555665766
6.276,-468.5121803709173,-321.2583202073407
6.278,-469.9867248596085,-323.49187453346644
6.28,-471.2911517566509,-325.8621477468829
6.282,-472.86698492539614,-327.81222981461303
6.284,-474.17500783132584,-330.0923215015737
6.286,-475.4852218097537,-332.28655407340915
6.288,-476.79626012021134,-334.7359375687504
6.29,-478.1067508513575,-336.9452591143651
6.292,-479.4153255190977,-339.3168581512558
6.294,-480.7214510075437,-341.61449181275873
6.296,-481.93099069507394,-344.0186243345357
6.298,-483.2325501279857,-346.309265167488
6.3,-484.29079897675433,-348.4690390047966
6.302,-485.34493331767646,-350.8598918312071
6.304,-486.5765979907205,-353.17864886137755
6.306,-487.8639253249124,-355.73050716734326
6.308,-488.688380213403,-358.0646800640752
6.31,-489.92448137593567,-360.0
6.312,-490.9756558059781,-362.3228841176975
6.314,-491.80326242595066,-364.9221786152123
6.316,-492.84462342776794,-367.0576050687542
6.3180000000000005,-493.67151097179686,-369.3492889327037
6.32,-494.7051767815164,-371.80594598738475
6.322,-495.53549352508514,-373.9795101000822
6.324,-496.3654641866772,-376.17974938646074
6.3260000000000005,-497.19474102429774,-378.5137061127866
6.328,-498.02297803473743,-380.4203064454795
6.33,-498.8498318146848,-382.91285712274856
6.332,-499.4875717777308,-385.0385041865085
6.3340000000000005,-500.3141237613768,-387.33179827666606
6.336,-500.9555541799196,-389.34150418278136
6.338,-501.54897568368614,-391.5763933255951
6.34,-502.19247986856647,-393.7603591901969
6.3420000000000005,-502.8377670390421,-396.025711085913
6.344,-503.2477315655748,-398.12523465171734
6.346,-503.89601859224007,-399.9932919853599
6.348,-504.30641570228977,-402.3128674633396
6.3500000000000005,-504.95667504739106,-404.18196064752107
6.352,-505.36466061322625,-406.3509840717402
6.354,-505.7734223484828,-408.36954602984054
6.356,-506.179195758022,-410.4890351818871
6.3580000000000005,-506.58461973573696,-412.3642634001927
6.36,-507.0784840833829,-414.1886329438297
6.362,-507.4833743346888,-416.291493967086
6.364,-507.63799938333375,-418.230402856758
6.3660000000000005,-507.88877696124166,-420.6862508836164
6.368,-508.2910529657957,-422.45608248386367
6.37,-508.5425013738089,-424.39387915810914
6.372,-508.94270606848227,-426.2914117151152
6.3740000000000006,-508.94270606848227,-427.96159341137434
6.376,-509.19738448025333,-429.9617082468204
